country,group,region,year,sdm_startdate1,sdm_enddate1,sdm_startdate2,sdm_enddate2,domclaim,domindclaim,domirrclaim,domsecclaim,sovdec,violsd,violsd_onset,viol_escal,con,cultcon,autcon,indcon,res,cultres,autres,indres,groupsize,groupcon,pwrstat
United Kingdom,Scots,Europe,1998,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,1999,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2000,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2001,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2002,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2003,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2004,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2005,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2006,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2007,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2008,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2009,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2010,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2011,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2012,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,1,0,1,1,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2013,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2014,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2015,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2016,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2017,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2018,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2019,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.094999999,1,Junior partner
United Kingdom,Scots,Europe,2020,1921,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0.094999999,1,Powerless
United Kingdom,Shetlanders,Europe,1978,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1979,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1980,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1981,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1982,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1983,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1984,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1985,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1986,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1987,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1988,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1989,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1990,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1991,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1992,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1993,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1994,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1995,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1996,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1997,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1998,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,1999,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,2000,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,2001,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,2002,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,2003,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,2004,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,2015,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,2016,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,2017,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,2018,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,2019,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Shetlanders,Europe,2020,1978,2004,2015.0,9999.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00060000003,1,Powerless
United Kingdom,Welsh,Europe,1945,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1946,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1947,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1948,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1949,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1950,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1951,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1952,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1953,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1954,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1955,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1956,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1957,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1958,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1959,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1960,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1961,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1962,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1963,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1964,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1965,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1966,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1967,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1968,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1969,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1970,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1971,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1972,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1973,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1974,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1975,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1976,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1977,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1978,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1979,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1980,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1981,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1982,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1983,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1984,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1985,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1986,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1987,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1988,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1989,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1990,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1991,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1992,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1993,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1994,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1995,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1996,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1997,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1998,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,1999,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2000,1924,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2001,1924,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2002,1924,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2003,1924,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2004,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2005,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2006,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2007,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2008,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2009,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2010,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2011,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2012,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2013,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2014,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2015,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2016,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2017,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2018,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2019,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018999999,1,Junior partner
United Kingdom,Welsh,Europe,2020,1924,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0.018999999,1,Powerless
United Kingdom,Yorkshirites,Europe,1999,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2000,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2001,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2002,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2003,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2004,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2005,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2006,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2007,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2008,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2009,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2010,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2011,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2012,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2013,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2014,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2015,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2016,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2017,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2018,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2019,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United Kingdom,Yorkshirites,Europe,2020,1999,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079899997,1,Junior partner
United States,African Americans,N America,1968,1968,1973,,,Independence,1,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0.124,0,Powerless
United States,African Americans,N America,1969,1968,1973,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.124,0,Powerless
United States,African Americans,N America,1970,1968,1973,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.124,0,Powerless
United States,African Americans,N America,1971,1968,1973,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.124,0,Powerless
United States,African Americans,N America,1972,1968,1973,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.124,0,Powerless
United States,African Americans,N America,1973,1968,1973,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.124,0,Powerless
United States,Alaskans,N America,1974,1974,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0017,1,Powerless
United States,Alaskans,N America,1975,1974,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0017,1,Powerless
United States,Alaskans,N America,1976,1974,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0017,1,Powerless
United States,Alaskans,N America,1977,1974,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0017,1,Powerless
United States,Alaskans,N America,1978,1974,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0017,1,Powerless
United States,Alaskans,N America,1979,1974,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0017,1,Powerless
United States,Alaskans,N America,1980,1974,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0017,1,Powerless
United States,Alaskans,N America,1981,1974,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0017,1,Powerless
United States,Alaskans,N America,1982,1974,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0017,1,Powerless
United States,Alaskans,N America,1983,1974,9999,,,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0017,1,Powerless
